raceId,driver1_lap1,driver1_lap2,driver1_lap3,driver1_lap4,driver1_lap5,driver1_lap6,driver1_lap7,driver1_lap8,driver1_lap9,driver1_lap10,driver2_lap1,driver2_lap2,driver2_lap3,driver2_lap4,driver2_lap5,driver2_lap6,driver2_lap7,driver2_lap8,driver2_lap9,driver2_lap10,driver3_lap1,driver3_lap2,driver3_lap3,driver3_lap4,driver3_lap5,driver3_lap6,driver3_lap7,driver3_lap8,driver3_lap9,driver3_lap10,driver4_lap1,driver4_lap2,driver4_lap3,driver4_lap4,driver4_lap5,driver4_lap6,driver4_lap7,driver4_lap8,driver4_lap9,driver4_lap10,driver5_lap1,driver5_lap2,driver5_lap3,driver5_lap4,driver5_lap5,driver5_lap6,driver5_lap7,driver5_lap8,driver5_lap9,driver5_lap10,driver6_lap1,driver6_lap2,driver6_lap3,driver6_lap4,driver6_lap5,driver6_lap6,driver6_lap7,driver6_lap8,driver6_lap9,driver6_lap10,driver7_lap1,driver7_lap2,driver7_lap3,driver7_lap4,driver7_lap5,driver7_lap6,driver7_lap7,driver7_lap8,driver7_lap9,driver7_lap10,driver8_lap1,driver8_lap2,driver8_lap3,driver8_lap4,driver8_lap5,driver8_lap6,driver8_lap7,driver8_lap8,driver8_lap9,driver8_lap10,driver9_lap1,driver9_lap2,driver9_lap3,driver9_lap4,driver9_lap5,driver9_lap6,driver9_lap7,driver9_lap8,driver9_lap9,driver9_lap10,driver10_lap1,driver10_lap2,driver10_lap3,driver10_lap4,driver10_lap5,driver10_lap6,driver10_lap7,driver10_lap8,driver10_lap9,driver10_lap10,driver11_lap1,driver11_lap2,driver11_lap3,driver11_lap4,driver11_lap5,driver11_lap6,driver11_lap7,driver11_lap8,driver11_lap9,driver11_lap10,driver12_lap1,driver12_lap2,driver12_lap3,driver12_lap4,driver12_lap5,driver12_lap6,driver12_lap7,driver12_lap8,driver12_lap9,driver12_lap10,driver13_lap1,driver13_lap2,driver13_lap3,driver13_lap4,driver13_lap5,driver13_lap6,driver13_lap7,driver13_lap8,driver13_lap9,driver13_lap10,driver14_lap1,driver14_lap2,driver14_lap3,driver14_lap4,driver14_lap5,driver14_lap6,driver14_lap7,driver14_lap8,driver14_lap9,driver14_lap10,driver15_lap1,driver15_lap2,driver15_lap3,driver15_lap4,driver15_lap5,driver15_lap6,driver15_lap7,driver15_lap8,driver15_lap9,driver15_lap10,driver16_lap1,driver16_lap2,driver16_lap3,driver16_lap4,driver16_lap5,driver16_lap6,driver16_lap7,driver16_lap8,driver16_lap9,driver16_lap10,driver17_lap1,driver17_lap2,driver17_lap3,driver17_lap4,driver17_lap5,driver17_lap6,driver17_lap7,driver17_lap8,driver17_lap9,driver17_lap10,driver18_lap1,driver18_lap2,driver18_lap3,driver18_lap4,driver18_lap5,driver18_lap6,driver18_lap7,driver18_lap8,driver18_lap9,driver18_lap10,driver19_lap1,driver19_lap2,driver19_lap3,driver19_lap4,driver19_lap5,driver19_lap6,driver19_lap7,driver19_lap8,driver19_lap9,driver19_lap10,driver20_lap1,driver20_lap2,driver20_lap3,driver20_lap4,driver20_lap5,driver20_lap6,driver20_lap7,driver20_lap8,driver20_lap9,driver20_lap10,driver21_lap1,driver21_lap2,driver21_lap3,driver21_lap4,driver21_lap5,driver21_lap6,driver21_lap7,driver21_lap8,driver21_lap9,driver21_lap10,driver22_lap1,driver22_lap2,driver22_lap3,driver22_lap4,driver22_lap5,driver22_lap6,driver22_lap7,driver22_lap8,driver22_lap9,driver22_lap10,driver23_lap1,driver23_lap2,driver23_lap3,driver23_lap4,driver23_lap5,driver23_lap6,driver23_lap7,driver23_lap8,driver23_lap9,driver23_lap10,driver24_lap1,driver24_lap2,driver24_lap3,driver24_lap4,driver24_lap5,driver24_lap6,driver24_lap7,driver24_lap8,driver24_lap9,driver24_lap10
31,175150,135081,107705,101596,98643,97342,97671,97497,96559,96750,161088,145996,102759,98673,97084,96414,96580,96596,96595,96638,169287,140030,107250,100572,98551,97143,97538,97065,96780,97075,170741,138827,105149,99679,98062,96976,97659,97115,96877,97201,164910,143224,104303,99425,97596,97533,96933,97169,95602,97382,179602,136351,105039,102539,99636,98192,97920,97941,98318,98879,160113,146731,101842,98067,97159,96646,97211,96753,96759,96445,182734,138171,102016,101383,99442,98347,98516,99573,97771,98239,174155,135915,107579,103558,99018,98479,97378,97220,97626,97368,158696,148003,100479,97654,96754,95713,95593,96039,95825,96118,162902,144936,103679,99139,96981,96929,96998,96435,96348,96751,167040,141582,103554,100513,97572,97263,100866,96885,96612,97103,322148,101275,102988,100053,96486,98367,97519,97139,97159,96193,157206,148607,96925,95534,95151,95175,95663,94972,95264,95360,181507,137517,103146,103342,100130,99090,98796,98239,97473,97896,178866,136096,104738,102895,99504,98450,97862,98094,98248,98108,180377,136301,104694,104689,100293,99484,98376,98723,98924,98238,172261,137681,107159,102107,98740,97304,97605,97640,98499,98311,177228,135927,105372,101924,98627,97669,97367,97302,97613,96100,157934,148498,98357,97241,96647,95780,95593,95542,95316,95606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
32,114526,109194,107730,107550,107282,107026,107102,106512,106115,106105,110994,107658,106539,106694,106342,106666,107311,106938,106405,106216,119102,110517,109424,109296,109303,109062,108376,108240,108109,107635,115883,109074,108154,107914,107865,107871,107761,107021,107778,107366,122063,112712,112149,112358,111440,111188,111663,112324,109799,107629,126046,113529,112409,112379,112503,111952,111749,111259,111378,111350,121121,112422,112179,112019,111609,110976,108605,107184,106948,106729,121690,112588,112149,112261,111447,111257,111379,110301,108470,108091,123966,113004,112454,112216,111886,111650,111021,112027,112106,110693,122719,112823,112270,112342,111374,111793,111168,112407,111745,110744,120625,112562,112261,111979,111495,111032,112288,113385,112394,110659,117721,109819,109123,108716,108432,108645,108697,108521,107851,107884,124490,113274,112493,112271,112156,111303,110910,112009,112310,110679,116730,109436,108734,108483,109018,109016,108429,108219,107861,107820,123476,112905,112358,112412,111526,111658,111226,112087,111994,110659,125408,113267,112690,112441,112158,112103,111581,111092,111574,111079,127243,113272,112526,112165,112523,111985,111634,111308,111303,111262,127931,113922,112884,112801,112390,112366,111581,111680,110823,111464,112282,107656,107049,106990,106931,107090,107088,106922,106633,106512,118416,110281,109303,109386,108707,108833,108652,107937,108269,107839,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
33,87246,80753,79415,79369,79323,80225,79864,80054,79406,79505,85492,85184,80707,80091,80344,80247,80911,80367,80357,80575,91121,83845,83598,83161,82931,81431,81636,81749,83401,81954,82310,80019,79650,79609,79863,79892,79958,79821,79795,79576,82993,80169,79841,79939,80055,80043,80006,79787,79925,79547,87250,84630,81358,80384,80517,80532,80641,80640,80470,80535,92179,84528,82923,83523,83715,83669,83179,83399,83372,83298,108141,115094,81681,81946,81714,81745,81450,81738,81482,81646,91947,83536,82545,84108,82748,81841,81465,81745,82007,80799,85183,80484,79992,79884,79948,80108,80035,81563,80381,80491,88953,82516,80871,80254,90429,129693,0,0,0,0,87939,82388,80600,80024,80301,80215,80391,80524,80715,80577,89287,83683,80946,80327,80536,80697,80383,80700,80979,80511,89006,83878,83942,84217,83413,84420,83684,83203,84270,85053,90588,83760,83338,84870,83359,83248,83819,83089,82123,82088,89918,83514,83287,81260,81600,81189,81599,81750,0,0,91399,84832,83018,83565,83619,83510,83435,83262,83575,82420,86062,98106,109949,80047,80136,80620,80683,80843,80765,80775,84211,80360,80161,79693,79919,79811,80096,80183,79890,79714,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
34,101214,98125,97686,97505,97329,97158,96951,97004,96912,96664,101951,98537,98217,97893,97558,97536,97526,97263,97234,96903,105103,99927,99232,99101,98851,98517,98283,98206,98240,97978,106650,100451,100156,99598,99596,99442,99242,99004,98945,98859,103782,98212,98082,98084,97970,97909,97759,97657,97453,97152,106896,101265,100509,99554,100090,99507,99130,99043,100059,99310,108822,101818,100782,100582,101005,100165,99822,99719,99507,99289,110475,102377,101612,101337,100969,100773,101593,100609,100364,100018,109245,101870,101494,100893,100839,100734,100222,100352,99963,99550,108149,101338,100466,100123,99820,99987,98231,98359,99282,97680,151999,159612,0,0,0,0,0,0,0,0,107984,102282,100760,100793,100639,100252,99772,99803,99488,99314,111413,103008,102108,101213,100808,99847,100314,99362,99650,99649,106060,99960,99219,99272,99150,99099,98905,98713,98539,98633,110083,101782,101517,101228,100826,100492,100512,100203,100231,99775,107599,101575,100451,100058,99820,100747,100009,99469,99363,99337,110890,103276,101875,101077,102013,103563,100910,100350,100244,100332,112144,103386,102283,101803,101660,101741,101653,101139,100919,100940,100107,97332,97081,97265,96940,96792,96846,96807,96683,96782,104409,99596,99450,98893,98693,98353,98078,98038,97802,97681,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
35,104672,130763,121605,119134,80310,79621,79896,80518,80807,80679,100707,132091,121700,120652,79958,78859,80029,80079,80900,86779,114884,134433,119668,112899,81367,80156,80649,81273,80736,87721,119669,134778,119237,111068,83277,82469,83955,83245,82943,88181,109440,132000,120606,116061,80425,80656,80078,80826,86168,103331,115610,134806,118840,112945,82268,82518,87939,107801,82809,80488,119122,134900,118981,111446,83019,82574,82412,89483,107895,84069,112848,133315,119060,115359,80973,80979,81462,82599,87263,105104,103404,131068,121862,119618,80107,79806,79978,80424,80452,80765,112042,132520,119847,115768,81088,80747,81352,87557,103152,80863,110874,132444,120205,116127,80307,81056,80951,87268,104414,82187,108050,130520,121357,117531,80373,79932,80737,80695,86648,100653,116604,134669,118994,112593,82582,82287,88053,104336,82105,81411,113639,134015,119590,113960,81971,82663,82580,83139,88298,103199,117626,135063,119451,111215,82608,82384,82783,88768,108146,84475,118379,136456,120040,110691,90052,85420,83459,82848,81445,80603,106354,130196,121838,118270,80607,79636,80461,80532,80850,81099,109875,132059,120668,115657,80877,80748,81279,81724,82829,87672,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1,109088,93740,91600,91067,92129,90469,89488,90302,90889,92418,100201,91642,90122,89532,89412,89720,90134,90918,92283,93750,101712,91442,91560,89507,89529,90237,90547,91548,92420,116181,101250,91450,90779,89659,89530,89854,90156,90994,91634,92751,157754,97640,91697,91867,92234,92036,91659,91801,93491,93063,109367,94983,92175,93114,91831,91556,91683,91290,91083,91569,106565,93814,93280,91407,92127,91900,91121,91001,91128,91351,109525,94164,92445,92789,91999,91589,91559,91294,91175,107769,110013,94595,92289,93691,91784,91278,91640,91190,91218,91589,108449,94838,92533,93542,92565,93294,90891,91645,112298,100160,107250,93621,93338,93065,91349,91389,91155,91047,90835,91252,184966,109274,99890,93096,92341,91841,91952,92116,92155,92009,99647,91173,89752,88999,88849,88424,88235,88140,88331,88970,102659,92091,91148,89660,89468,89643,90181,91501,92315,90219,104899,92734,92684,90952,90152,89923,90057,90173,90965,92313,158132,98550,91722,91430,91938,92133,91712,93188,92910,92037,108102,93676,93729,93055,91824,91454,91510,91106,91040,91255,95652,90612,89848,89223,88787,88513,88246,88248,88624,88332,103773,91887,91130,90070,89935,89669,89642,90696,92295,93108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2,112965,101865,100869,102006,100427,101621,100617,100182,99864,99697,114499,102108,101244,101199,100494,101193,100895,100344,100570,100237,110182,100863,100936,101021,100238,100515,100363,100270,99852,99612,122738,0,0,0,0,0,0,0,0,0,112457,101489,101076,101358,100672,101266,100600,100153,102498,100176,109012,100844,101361,101223,100402,100598,100261,100193,99923,99575,114865,102696,101929,101302,100814,101056,100878,100387,101090,100420,105772,99276,98808,98597,98308,98584,98575,98207,97887,97931,111337,100786,100860,101219,100654,99950,100320,100205,100234,99489,115933,102745,101911,101509,101295,100860,101349,100417,100303,100428,119176,124709,128878,100472,100425,100049,100188,99804,99460,100055,110770,100858,101027,101005,100210,100457,100353,100074,100197,99541,114166,101030,101214,100529,100321,101603,100439,100050,99064,98427,104536,99287,98675,98041,98250,98243,98182,98052,97986,97660,115876,102368,102078,101374,101063,100985,100808,100531,100677,100451,116963,103047,101960,102114,100409,100771,100725,101042,100161,100376,116242,103185,101905,102101,102284,100903,100829,100518,100346,100307,108494,98345,98217,98472,98394,98202,98458,98474,98172,98026,109234,100884,101164,98777,98318,98497,98332,97948,97978,97916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3,189012,163027,169724,164318,165619,163886,165354,160554,122357,119481,195137,161021,170664,164538,165067,163548,166618,158231,123127,121827,195500,163588,168982,164357,165423,163507,165944,158258,123181,119791,186728,164216,167934,166819,165026,163483,165210,161216,123741,121380,206432,164474,167030,166464,162174,164893,163591,157233,123497,121003,194045,161213,169736,165473,164677,163995,165531,158967,122921,121339,177018,165674,165276,166565,165727,166003,169675,180376,123462,120123,201731,163697,166907,165036,165334,164300,164423,158780,122186,121779,183232,164355,168432,164182,166543,165633,165810,161330,122308,121253,207838,164234,167926,168219,161773,162818,163550,156778,122179,119879,199563,162781,167940,164954,165468,163910,165376,158092,121657,121016,190176,162837,169652,165321,165257,163616,166107,159204,122468,122477,177869,165396,165304,166678,165525,166321,165105,164121,118665,116795,175414,165669,165868,166693,165836,165598,166396,163963,117140,115783,185168,163838,168157,164500,172518,181171,165932,153770,123385,120547,197469,163789,168043,164524,165733,163612,165467,158099,124499,122873,202517,164122,169208,167699,168312,161850,164705,155340,122223,122271,204315,164378,166685,165418,163538,164707,163418,158861,122008,121605,180248,165096,167423,165234,165243,166542,165898,162459,120680,118275,179192,165065,166948,165673,165500,166246,165290,163340,120105,118251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4,100684,96906,96250,95720,95727,95570,95510,95478,95653,95397,110174,103561,98379,98244,97986,97878,97577,97437,97685,97485,104474,99622,100792,126188,96729,96700,96479,96323,96489,96729,103307,97410,97218,96566,96682,96516,96174,96237,96170,96055,110044,106477,124937,97895,97422,97588,97624,97543,97877,97682,109091,104556,105530,125133,99468,98208,98197,97902,98246,98193,104233,97098,97338,96600,96793,96791,96495,96520,96528,96368,108965,98909,97281,96802,96921,96694,96740,96563,96613,96692,99013,95028,94962,94802,94710,94572,94713,95124,94925,94556,97340,94922,95156,94761,94738,94574,94775,94838,94705,94725,111080,103644,101597,98038,97883,97491,97448,98020,97772,97766,111193,103464,101070,97729,97347,97246,98049,97712,97655,97292,109676,98578,97399,96749,97090,96809,96743,96503,96507,96716,101403,96925,96427,95618,95907,95664,95505,95560,95433,96102,104670,98870,96505,96770,96860,96736,96504,96610,96472,96409,110113,107040,129178,98481,98017,96942,97554,96973,96950,96904,110257,104034,98912,97959,97920,97994,97601,97603,97697,97507,109178,100028,97482,96791,97039,96823,96624,96762,96376,96646,100752,95874,95476,94999,94855,94839,94791,94791,94948,94804,102154,98029,96146,95365,95856,95527,95495,95564,95648,95513,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
5,119979,144326,138709,137043,133622,87538,86056,85456,85308,85565,116517,145647,137790,137007,134858,88719,137457,0,0,0,107282,146238,137948,136516,139373,86021,84631,84378,84203,84009,115745,145523,138092,136888,134655,88466,86118,85499,85491,85126,117663,144890,137890,137207,134489,88068,86233,85619,85359,85523,115307,145148,138113,136759,135297,88051,86229,85576,85489,85067,110860,145610,138122,136424,137988,86648,85348,84626,84361,84158,118808,144466,137976,137120,134640,87978,87374,85728,85876,85505,112932,146123,137915,136817,136357,87482,85869,85259,85373,84409,109246,146129,138563,135870,138962,85979,84999,84560,84070,84051,108214,145968,137871,136598,139314,85939,84932,84286,84369,84112,111701,145721,137745,136591,137844,87470,85653,85118,84699,84733,117297,143899,145272,135374,133313,87558,87405,86636,86550,86167,126274,139247,138738,136601,133620,87759,87293,86729,86221,85981,105986,146466,137969,136770,139573,85113,84325,83898,83849,83744,104931,146562,137870,136886,140060,84581,84172,83938,83888,83719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6,99980,85188,78851,78896,79798,80437,81546,83566,83924,102844,91164,80833,79259,78689,78666,79096,80955,80625,81237,81881,89744,79962,79228,78670,78970,79713,82003,80339,81108,81372,87866,79913,78635,78405,77827,77278,77447,77275,77460,77736,99754,116114,85863,80003,79141,78802,78454,78752,78635,79050,98340,82301,80996,80637,80161,80360,81747,83464,84076,81192,92730,81143,79908,78643,78383,78674,80629,80582,81212,83006,94786,81749,80348,79473,79372,78868,78514,79432,80796,83214,101170,86817,80597,79970,79109,79040,79956,82391,84033,84350,101910,87055,81546,79830,79306,79017,79027,82070,83829,84387,95978,82086,80981,80152,79534,79063,79077,79357,79399,81640,95343,81862,80468,79667,79237,78961,78582,79397,80407,82759,92134,80663,79448,78601,78549,79413,80785,80475,81211,83170,88625,80275,79482,78493,79294,79878,81229,80755,81263,104054,90344,80431,79007,78901,78903,79418,80464,80677,81239,81175,93830,81267,80218,79289,78704,78559,79577,80197,81029,82966,96360,82170,81092,80964,80084,81123,81624,84296,83885,85050,97192,82182,81160,80529,80342,80750,81564,79213,79004,79170,85353,79330,78594,78292,77722,77286,76676,77138,77006,77155,86271,79517,78471,78544,78068,77410,77485,77474,77331,78226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7,102530,94631,92640,92050,91548,90969,91108,91071,91858,91099,99976,92684,92076,91020,90646,90618,91776,91403,90085,90087,97388,91750,90804,90649,89666,89609,89471,89141,89276,89247,99045,92254,91433,90747,90030,90380,90150,89698,89920,89675,98415,92375,91267,90653,89995,90216,90140,89909,90160,89620,100684,94418,92295,91682,91339,90715,90772,90744,90768,90476,98107,92271,90737,90417,89961,90241,89663,89463,89514,89336,102327,94319,92445,91922,91487,91180,91137,90966,90772,92024,96474,90698,90185,89633,89612,89371,89319,89110,89266,88918,101828,92931,91120,91344,90818,90607,90906,91888,90353,90158,103840,95350,93719,93933,92408,92242,91709,92043,91920,91463,103294,95112,93530,92215,91452,91344,91136,91039,91125,90533,95454,90034,89722,89355,89396,89684,89122,88930,88796,88784,92916,90244,89492,89225,88822,88952,88640,88393,88754,88798,96847,91711,90687,90064,89423,89599,89315,89153,89396,88960,99575,92519,91607,91218,90539,90562,90381,90059,90076,90020,102601,93350,92400,91606,91320,91250,90895,90446,90929,90512,103164,94636,94070,98826,0,0,0,0,0,0,92395,89364,89155,88694,88532,88542,88490,88128,88396,88318,100052,93064,91945,91052,91112,90328,91180,98427,90000,90053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8,97325,87247,87646,84854,85228,85139,84164,84020,84249,84512,99787,88370,86748,85971,85730,85243,84832,84552,84258,84327,93386,85435,83401,83351,82880,82707,82504,82550,82292,82207,90979,83632,83595,82971,82677,82664,82324,82251,82157,82249,96802,89024,85962,84933,85240,85063,84112,84147,84364,84340,95854,87860,85817,85025,85268,84470,84362,84633,84855,83817,95999,88221,85884,84797,85357,84515,84321,84505,84937,84441,98705,88005,86340,85496,84861,84927,84543,83946,84257,84349,92757,83899,83649,83117,82923,82634,82481,82231,82183,82275,94541,85107,83525,83377,83070,82989,82525,82502,82350,82241,98939,88096,86456,85594,85161,84886,84823,84260,83838,84151,99349,88176,86608,85913,85506,85116,84423,84699,84288,84089,88776,83379,82572,82751,82576,82364,82277,82188,82262,82054,86511,82338,81823,81618,81702,81458,81275,81082,80931,81100,92209,83776,83038,83390,82777,82505,82307,82006,82092,82319,90365,83770,83014,83011,82401,82508,82122,82268,82233,82089,100587,96015,86362,85487,85367,85298,84412,84502,84125,84422,96860,85133,83789,83548,83261,83172,82956,82905,82714,82459,93608,83638,83455,83213,82996,82715,82515,82413,82184,82255,88012,83403,82573,82768,82440,82392,82378,82107,82315,82299,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9,167473,126961,97318,96986,101357,101000,103434,100174,99150,97544,104749,96654,96324,96402,96065,96905,96112,96488,96595,96816,105397,97552,96282,96272,96121,96701,96518,96304,96644,96890,106620,97899,96952,96080,96329,96707,96338,96457,96610,96896,108622,98664,97713,97049,96759,96909,97154,97270,96949,97272,110274,98023,97998,97375,97182,97107,97032,98903,97524,96804,108872,98821,97618,97065,96878,97126,97013,97076,97107,97157,112363,99896,98533,97996,97429,98347,97510,97723,97572,97915,112783,105875,119368,96206,96309,96357,96143,96146,96445,96679,113462,100411,98053,98033,97776,97748,97856,97494,97779,97699,113074,101580,100106,98550,97883,98492,97518,97741,97800,97498,111023,98556,97918,98094,97799,97199,97084,97759,97212,97149,101512,95600,95304,94602,95063,95704,95505,95468,95062,95220,105947,97998,96039,95932,96117,96699,96434,96356,96753,96834,107941,98601,97621,96755,96915,97091,97093,97412,96905,97132,115978,99033,98794,96946,97557,97900,97717,97580,97601,98009,107322,98166,97177,96699,96768,96955,96839,96570,96673,96821,111527,98466,98043,96819,96451,97164,96859,97979,96365,95890,105637,96306,96140,96517,96014,97130,96063,96410,96796,97106,100668,95348,95312,94800,95234,95347,95475,95051,95219,95682,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10,92008,85463,84894,84076,83554,83218,83207,83599,83788,84212,95208,86236,85110,84508,84015,84062,84348,84945,84546,84354,92803,85615,85282,84257,84247,84014,83652,83768,83708,83444,99478,87613,86605,85683,85040,84857,84745,85075,84948,85010,101174,88394,86498,85454,85218,85196,85171,85555,85168,84932,89838,85176,84436,83529,84017,83643,83679,84268,83959,84224,98142,87708,86111,85316,85202,84777,85360,85003,84878,84725,97134,87408,86080,85067,84431,84331,84476,84575,85013,85010,98557,87738,86427,85277,85337,84946,84951,84952,85086,84810,102380,88937,87081,86184,85670,84966,85185,85393,85412,85120,100141,87710,86624,85954,85596,85326,85211,85121,85530,85016,91128,85721,84909,84249,85344,83883,83563,83836,83190,84112,95487,86681,85108,84679,84039,84100,84156,84653,84803,84404,93862,85710,84781,84591,84141,84255,84179,83914,83770,83764,96185,87366,85899,84849,84625,84388,84417,84855,84768,84635,104266,0,0,0,0,0,0,0,0,0,101704,88948,87146,85812,85302,85283,85425,85493,85235,85147,96508,86176,85784,85008,84560,84561,84349,84960,84768,84597,101443,88761,86720,85698,85420,85316,85569,85193,85059,84950,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11,107572,101807,101146,100401,100580,99810,100057,99984,100006,100064,109075,102185,101385,100969,100982,100746,100676,100628,100201,100354,127632,104430,103986,103907,104235,104082,103514,103361,102600,102611,110472,102872,101950,101194,101105,101130,100590,100911,100574,100615,115200,103575,102801,102335,101871,101834,101503,101151,101272,100947,114670,103556,102779,102468,103551,101840,101681,101573,101325,101301,112586,102707,102421,101965,101621,101353,101835,100895,100659,100548,140182,107278,102379,101816,102224,101728,101755,101783,108397,102855,118519,104494,103740,104499,103213,102859,103295,103049,102848,102635,162647,107795,101726,102575,101911,101594,101694,101551,101511,101568,119557,103842,104013,104335,103568,103462,102847,102775,102892,102623,185649,108757,102159,101981,101630,101710,101478,101807,101875,101413,114206,103218,102627,102729,101977,101049,100944,100865,101018,100827,111095,103032,102132,101461,101468,100919,100945,100705,100538,100499,111834,103011,102221,101509,101610,101503,101043,100949,100637,101045,117579,104190,103601,103437,102695,102549,102437,102056,102353,102055,115709,103744,102795,102454,103305,101836,101756,101743,101240,101215,116571,103937,103494,102672,102784,102564,102512,102318,102687,102102,113743,103081,102649,102505,103056,101753,101383,101257,101121,100945,110022,102835,101700,101111,100750,100626,100839,100526,100531,100185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12,141004,174399,175894,170152,114325,112198,110912,110620,110562,109688,146414,172962,174705,169447,115082,112395,113781,112541,111906,111105,126299,177912,177133,175398,109555,108090,108233,107749,108062,108053,129127,177150,176882,174355,111142,108920,108203,108129,108283,107973,135766,175135,176405,172607,111915,110826,108836,108728,108283,108146,139667,173910,176184,171192,113809,111990,110373,110087,109677,109697,133077,187956,175552,167751,115032,112894,113285,112106,112215,111219,132223,176579,176994,172552,111630,109436,108749,108283,108511,108650,142611,174187,175449,169873,114143,112375,111003,110515,110523,109763,133900,175852,176853,172603,111510,109506,109026,108556,108724,107979,138772,174150,175841,171942,111972,110853,109468,109025,108980,108259,137397,174001,176279,172574,113349,110962,110000,109865,109269,109060,143623,174421,175256,169649,114095,112475,112801,111397,112088,111185,147886,174850,176728,166187,114068,111580,112208,110489,110066,109807,124719,178581,177294,175849,110832,108545,108248,107983,108331,107994,145412,176790,176067,166545,113312,111757,110878,110191,111070,109905,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
